date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202113,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202114,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202115,SO,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202116,SO,unknown,2,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202117,SO,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202118,SO,unknown,1,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202119,SO,unknown,2,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202120,SO,unknown,0,sex,NA,5,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202121,SO,unknown,1,sex,NA,6,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202122,SO,unknown,1,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202123,SO,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202124,SO,unknown,1,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202125,SO,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202126,SO,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202127,SO,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202128,SO,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202129,SO,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202130,SO,unknown,2,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.001,0.1
202131,SO,unknown,0,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202132,SO,unknown,0,sex,NA,10,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202133,SO,unknown,4,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.001,0.1
202134,SO,unknown,0,sex,NA,14,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202135,SO,unknown,2,sex,NA,16,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202136,SO,unknown,0,sex,NA,16,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202137,SO,unknown,2,sex,NA,18,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202138,SO,unknown,1,sex,NA,19,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202139,SO,unknown,5,sex,NA,24,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.001,0.1
202140,SO,unknown,0,sex,NA,24,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202141,SO,unknown,4,sex,NA,28,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.001,0.1
202142,SO,unknown,1,sex,NA,29,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202143,SO,unknown,1,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202144,SO,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202145,SO,unknown,0,sex,NA,30,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202146,SO,unknown,3,sex,NA,33,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202147,SO,unknown,0,sex,NA,33,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202148,SO,unknown,1,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202149,SO,unknown,0,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202150,SO,unknown,0,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202151,SO,unknown,0,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202152,SO,unknown,0,sex,NA,34,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202201,SO,unknown,1,sex,NA,35,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202202,SO,unknown,0,sex,NA,35,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202203,SO,unknown,1,sex,NA,36,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202204,SO,unknown,1,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202205,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202206,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202207,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202208,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202209,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202210,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202211,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202212,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202213,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202214,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202215,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202216,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202217,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202218,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202219,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202220,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202221,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202222,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202223,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202224,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202225,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202226,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202227,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202228,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202229,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202230,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202231,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202232,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202233,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202234,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202235,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202236,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202237,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202238,SO,unknown,0,sex,NA,37,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202052,SZ,male,31,sex,83109,31,0.04,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.313,31.3
202053,SZ,male,46,sex,83109,77,0.06,0.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.303,30.3
202101,SZ,male,220,sex,83109,297,0.26,0.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.333,33.300000000000004
202102,SZ,male,302,sex,83109,599,0.36,0.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.352,35.199999999999996
202103,SZ,male,636,sex,83109,1235,0.77,1.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.412,41.199999999999996
202104,SZ,male,516,sex,83109,1751,0.62,2.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.493,49.3
202105,SZ,male,961,sex,83109,2712,1.16,3.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.43,43
202106,SZ,male,1092,sex,83109,3804,1.31,4.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.438,43.8
202107,SZ,male,1238,sex,83109,5042,1.49,6.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.544,54.400000000000006
202108,SZ,male,1178,sex,83109,6220,1.42,7.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202109,SZ,male,1489,sex,83109,7709,1.79,9.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202110,SZ,male,1653,sex,83109,9362,1.99,11.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202111,SZ,male,1406,sex,83109,10768,1.69,12.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202112,SZ,male,1596,sex,83109,12364,1.92,14.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.511,51.1
202113,SZ,male,1387,sex,83109,13751,1.67,16.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202114,SZ,male,1561,sex,83109,15312,1.88,18.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202115,SZ,male,1791,sex,83109,17103,2.16,20.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202116,SZ,male,2796,sex,83109,19899,3.36,23.94,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202117,SZ,male,3283,sex,83109,23182,3.95,27.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202118,SZ,male,3790,sex,83109,26972,4.56,32.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202119,SZ,male,4232,sex,83109,31204,5.09,37.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202120,SZ,male,5071,sex,83109,36275,6.1,43.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202121,SZ,male,5091,sex,83109,41366,6.13,49.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.512,51.2
202122,SZ,male,5192,sex,83109,46558,6.25,56.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.513,51.300000000000004
202123,SZ,male,6004,sex,83109,52562,7.22,63.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202124,SZ,male,5601,sex,83109,58163,6.74,69.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202125,SZ,male,4229,sex,83109,62392,5.09,75.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202126,SZ,male,2722,sex,83109,65114,3.28,78.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.534,53.400000000000006
202127,SZ,male,2752,sex,83109,67866,3.31,81.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202128,SZ,male,2797,sex,83109,70663,3.37,85.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.54,54
202129,SZ,male,2002,sex,83109,72665,2.41,87.43,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202130,SZ,male,967,sex,83109,73632,1.16,88.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.521,52.1
202131,SZ,male,949,sex,83109,74581,1.14,89.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202132,SZ,male,928,sex,83109,75509,1.12,90.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202133,SZ,male,1102,sex,83109,76611,1.33,92.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202134,SZ,male,1347,sex,83109,77958,1.62,93.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202135,SZ,male,1410,sex,83109,79368,1.7,95.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202136,SZ,male,1705,sex,83109,81073,2.05,97.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.504,50.4
202137,SZ,male,1918,sex,83109,82991,2.31,99.86,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202138,SZ,male,1573,sex,83109,84564,1.89,101.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202139,SZ,male,1276,sex,83109,85840,1.54,103.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202140,SZ,male,1533,sex,83109,87373,1.84,105.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202141,SZ,male,1703,sex,83109,89076,2.05,107.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.535,53.5
202142,SZ,male,1186,sex,83109,90262,1.43,108.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202143,SZ,male,769,sex,83109,91031,0.93,109.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202144,SZ,male,515,sex,83109,91546,0.62,110.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202145,SZ,male,998,sex,83109,92544,1.2,111.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.533,53.300000000000004
202146,SZ,male,1827,sex,83109,94371,2.2,113.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202147,SZ,male,2385,sex,83109,96756,2.87,116.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.477,47.699999999999996
202148,SZ,male,2601,sex,83109,99357,3.13,119.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202149,SZ,male,3183,sex,83109,102540,3.83,123.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202150,SZ,male,3739,sex,83109,106279,4.5,127.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202151,SZ,male,2970,sex,83109,109249,3.57,131.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.534,53.400000000000006
202152,SZ,male,1725,sex,83109,110974,2.08,133.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202201,SZ,male,3205,sex,83109,114179,3.86,137.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.52,52
202202,SZ,male,3310,sex,83109,117489,3.98,141.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202203,SZ,male,2381,sex,83109,119870,2.86,144.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202204,SZ,male,1645,sex,83109,121515,1.98,146.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202205,SZ,male,759,sex,83109,122274,0.91,147.12,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202206,SZ,male,571,sex,83109,122845,0.69,147.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202207,SZ,male,356,sex,83109,123201,0.43,148.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202208,SZ,male,253,sex,83109,123454,0.3,148.54,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.469,46.9
202209,SZ,male,104,sex,83109,123558,0.13,148.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.488,48.8
202210,SZ,male,132,sex,83109,123690,0.16,148.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202211,SZ,male,87,sex,83109,123777,0.1,148.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202212,SZ,male,107,sex,83109,123884,0.13,149.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202213,SZ,male,111,sex,83109,123995,0.13,149.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202214,SZ,male,106,sex,83109,124101,0.13,149.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202215,SZ,male,78,sex,83109,124179,0.09,149.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.47,47
202216,SZ,male,62,sex,83109,124241,0.07,149.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.484,48.4
202217,SZ,male,85,sex,83109,124326,0.1,149.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.491,49.1
202218,SZ,male,81,sex,83109,124407,0.1,149.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.562,56.2
202219,SZ,male,63,sex,83109,124470,0.08,149.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202220,SZ,male,53,sex,83109,124523,0.06,149.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202221,SZ,male,43,sex,83109,124566,0.05,149.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.426,42.6
202222,SZ,male,67,sex,83109,124633,0.08,149.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.536,53.6
202223,SZ,male,58,sex,83109,124691,0.07,150.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.611,61.1
202224,SZ,male,42,sex,83109,124733,0.05,150.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.56,56.00000000000001
202225,SZ,male,72,sex,83109,124805,0.09,150.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202226,SZ,male,53,sex,83109,124858,0.06,150.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.417,41.699999999999996
202227,SZ,male,120,sex,83109,124978,0.14,150.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.569,56.89999999999999
202228,SZ,male,241,sex,83109,125219,0.29,150.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.549,54.900000000000006
202229,SZ,male,255,sex,83109,125474,0.31,150.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.464,46.400000000000006
202230,SZ,male,220,sex,83109,125694,0.26,151.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.454,45.4
202231,SZ,male,111,sex,83109,125805,0.13,151.37,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202232,SZ,male,147,sex,83109,125952,0.18,151.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.531,53.1
202233,SZ,male,82,sex,83109,126034,0.1,151.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.463,46.300000000000004
202234,SZ,male,201,sex,83109,126235,0.24,151.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202235,SZ,male,126,sex,83109,126361,0.15,152.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.436,43.6
202236,SZ,male,80,sex,83109,126441,0.1,152.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.497,49.7
202237,SZ,male,72,sex,83109,126513,0.09,152.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202238,SZ,male,54,sex,83109,126567,0.06,152.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202052,SZ,female,68,sex,79048,68,0.09,0.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.687,68.7
202053,SZ,female,106,sex,79048,174,0.13,0.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.697,69.69999999999999
202101,SZ,female,440,sex,79048,614,0.56,0.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.667,66.7
202102,SZ,female,557,sex,79048,1171,0.7,1.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.648,64.8
202103,SZ,female,908,sex,79048,2079,1.15,2.63,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.588,58.8
202104,SZ,female,531,sex,79048,2610,0.67,3.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202105,SZ,female,1274,sex,79048,3884,1.61,4.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.57,56.99999999999999
202106,SZ,female,1404,sex,79048,5288,1.78,6.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.562,56.2
202107,SZ,female,1036,sex,79048,6324,1.31,8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.456,45.6
202108,SZ,female,1186,sex,79048,7510,1.5,9.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202109,SZ,female,1372,sex,79048,8882,1.74,11.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.48,48
202110,SZ,female,1692,sex,79048,10574,2.14,13.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.506,50.6
202111,SZ,female,1380,sex,79048,11954,1.75,15.12,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202112,SZ,female,1530,sex,79048,13484,1.94,17.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.489,48.9
202113,SZ,female,1343,sex,79048,14827,1.7,18.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202114,SZ,female,1511,sex,79048,16338,1.91,20.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202115,SZ,female,1846,sex,79048,18184,2.34,23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
